epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,10321.1,0.78627,0.65487,1.04563,0.55324,0.44483,0.479,0.25976,1.7302,1.63486,1.63267,0.004258,0.004258,0.004258
89,10440.2,0.78219,0.6513,1.04489,0.55312,0.44423,0.47899,0.26187,1.7294,1.6346,1.63186,0.004192,0.004192,0.004192
90,10558.9,0.78223,0.65207,1.04607,0.66865,0.44441,0.47932,0.26186,1.7282,1.63392,1.63067,0.004126,0.004126,0.004126
91,10677.7,0.77923,0.6487,1.04443,0.67096,0.44407,0.47971,0.26207,1.72723,1.63399,1.62949,0.00406,0.00406,0.00406
92,10795.9,0.77287,0.64383,1.04017,0.65727,0.44353,0.47759,0.26039,1.72637,1.63444,1.62843,0.003994,0.003994,0.003994
93,10914.5,0.77331,0.64267,1.04183,0.65759,0.44316,0.47789,0.2626,1.72613,1.6339,1.62774,0.003928,0.003928,0.003928
94,11033.1,0.76461,0.63701,1.03781,0.67444,0.44577,0.48235,0.26476,1.72552,1.63336,1.6272,0.003862,0.003862,0.003862
95,11151.1,0.76656,0.6383,1.03872,0.66062,0.44335,0.47999,0.26413,1.72505,1.63337,1.62652,0.003796,0.003796,0.003796
96,11268.9,0.76078,0.63046,1.03596,0.66049,0.44277,0.48017,0.26437,1.72416,1.63266,1.62564,0.00373,0.00373,0.00373
97,11387.1,0.75793,0.62942,1.0335,0.67062,0.44862,0.48204,0.26506,1.72349,1.63254,1.62467,0.003664,0.003664,0.003664
98,11504.9,0.76028,0.63023,1.03453,0.67194,0.45009,0.48284,0.26574,1.7229,1.63298,1.62412,0.003598,0.003598,0.003598
99,11623,0.75568,0.62557,1.0342,0.67351,0.45009,0.48289,0.26599,1.72243,1.63247,1.62394,0.003532,0.003532,0.003532
100,11740.7,0.75002,0.62147,1.02948,0.66954,0.45295,0.48283,0.26603,1.72228,1.63286,1.62305,0.003466,0.003466,0.003466
